Date,Open,High,Low,Close,Volume
2022-02-08 00:00:00-05:00,169.55968544763428,173.13394641507531,169.26347381102485,172.62051391601562,74829200
2022-02-09 00:00:00-05:00,173.82511123910407,174.41751949539008,172.68963571580844,174.0522003173828,71285000
2022-02-10 00:00:00-05:00,171.93926975914022,173.2623316210006,169.3820050263012,169.94479370117188,90865900
2022-02-11 00:00:00-05:00,170.15211183134778,170.89263340343376,165.91632000208406,166.5087432861328,98670700
2022-02-14 00:00:00-05:00,165.2548010250862,167.43687804258576,164.4550400805842,166.7457275390625,86185500
2022-02-15 00:00:00-05:00,168.8093166129094,170.76428955129572,168.0984146233232,170.60630798339844,62527400
2022-02-16 00:00:00-05:00,169.6781885096444,171.149348444975,167.90093365781667,170.3693389892578,61177400
2022-02-17 00:00:00-05:00,168.86855017115917,169.737433698989,166.3409054348735,166.7457275390625,69589300
2022-02-18 00:00:00-05:00,167.67385643122702,168.3847433562287,164.08972681566698,165.18569946289062,82772700
2022-02-22 00:00:00-05:00,162.89501002257418,164.5834059978904,160.100773214647,162.2433624267578,91162800
2022-02-23 00:00:00-05:00,163.44791491562478,164.05020639745953,157.73109500275874,158.04705810546875,90009200
2022-02-24 00:00:00-05:00,150.65170188955227,160.7919142600591,150.0790300983683,160.6833038330078,141147500
2022-02-25 00:00:00-05:00,161.7694171463058,163.0332395407339,158.83695024484112,162.76666259765625,91974200
2022-02-28 00:00:00-05:00,160.99928508936446,163.32946058774525,160.37724205456573,163.0332489013672,95056600
2022-03-01 00:00:00-05:00,162.6185709444877,164.4945683903717,159.92307603178,161.1375274658203,83474400
2022-03-02 00:00:00-05:00,162.31247341546214,165.24494039015102,160.89066941974005,164.45504760742188,79724800
2022-03-03 00:00:00-05:00,166.3408926745543,166.7753344051424,163.45779717677414,164.1291961669922,76678400
2022-03-04 00:00:00-05:00,162.41122028595498,163.45782184983236,160.05142513492603,161.10789489746094,83737200
2022-03-07 00:00:00-05:00,161.29549239014338,162.93451728637865,157.03008038056032,157.28680419921875,96418800
2022-03-08 00:00:00-05:00,156.8128667368236,160.82155472792724,153.83102877131282,155.45030212402344,131148300
2022-03-09 00:00:00-05:00,159.43924710732517,161.3448640267005,157.3954151457049,160.8906707763672,91454900
2022-03-10 00:00:00-05:00,158.17539304680466,158.36299424169727,154.0087241051169,156.51663208007812,105342000
2022-03-11 00:00:00-05:00,156.92145401069314,157.2670367779958,152.5474470643866,152.7745361328125,96970100
2022-03-14 00:00:00-04:00,149.53598880103974,152.17224383131648,148.2030589898392,148.7164764404297,108732100
2022-03-15 00:00:00-04:00,148.99293987531303,153.6039342954496,148.47952241352715,153.12998962402344,92964300
2022-03-16 00:00:00-04:00,155.06522691362315,157.97794220992859,152.50796258992807,157.5731201171875,102300200
2022-03-17 00:00:00-04:00,156.6055106586952,158.96530558618755,155.6378999735933,158.59010314941406,75615400
2022-03-18 00:00:00-04:00,158.48149073880904,162.40131961691125,157.7409691381492,161.9076385498047,123511700
2022-03-21 00:00:00-04:00,161.44358524010804,164.2477052920617,160.94990414823644,163.2899627685547,95811400
2022-03-22 00:00:00-04:00,163.4182964408635,167.2788858840772,162.8258882179191,166.6864776611328,81532000
2022-03-23 00:00:00-04:00,165.86698411818526,170.45821239699626,165.531269514564,168.05892944335938,98062700
2022-03-24 00:00:00-04:00,168.89817780076183,171.93925522571595,168.05892895900692,171.87014770507812,90131400
2022-03-25 00:00:00-04:00,171.68253651898516,173.06483751110625,170.566812461519,172.5119171142578,80546200
2022-03-28 00:00:00-04:00,169.99415331574536,173.5091604436738,169.82630354457487,173.3808135986328,90371900
2022-03-29 00:00:00-04:00,174.45703254776797,176.74770505711638,174.1114497454066,176.69834899902344,100589400
2022-03-30 00:00:00-04:00,176.29353307477237,177.34013465114398,174.46690688253355,175.5233917236328,92633200
2022-03-31 00:00:00-04:00,175.59251165148052,175.7801129031306,172.1959828547407,172.40333557128906,103049300
2022-04-01 00:00:00-04:00,171.83062599740478,172.66988981337443,169.76704281294778,172.10708618164062,78751300
2022-04-04 00:00:00-04:00,172.36381927286234,176.23427712698367,172.2354573711293,176.18490600585938,76468400
2022-04-05 00:00:00-04:00,175.25677645917293,176.0466691690804,172.2156993188969,172.8476104736328,73401800
2022-04-06 00:00:00-04:00,170.1817480221285,171.43570222448182,167.97993455235246,169.658447265625,89058800
2022-04-07 00:00:00-04:00,168.99692777936303,171.1691217348555,167.70348563129056,169.96453857421875,77594700
2022-04-08 00:00:00-04:00,169.60905877291728,169.60905877291728,167.06166277043036,167.94041442871094,76575500
2022-04-11 00:00:00-04:00,166.57788750956743,166.89383558708428,163.40844814018607,163.65528869628906,72246700
2022-04-12 00:00:00-04:00,165.89658866338422,167.7231995572927,164.53402410811756,165.5411376953125,79265200
2022-04-13 00:00:00-04:00,165.27455106475188,168.87841691593871,164.66239134774887,168.2465057373047,70618900
2022-04-14 00:00:00-04:00,168.4637222986735,169.1055167246455,162.9542397890342,163.20108032226562,75329400
2022-04-18 00:00:00-04:00,161.84841114128506,164.49454968997628,161.50284340845351,162.98388671875,69023900
2022-04-19 00:00:00-04:00,162.93451207145623,165.69912920407668,161.8385394429012,165.284423828125,67723800
2022-04-20 00:00:00-04:00,166.62724011520805,166.74573382452937,164.00086810281877,165.1165771484375,67929800
2022-04-21 00:00:00-04:00,166.77534009266884,169.36222403818198,163.8132537186796,164.31680297851562,87227800
2022-04-22 00:00:00-04:00,164.35632574756852,165.748495061335,159.45900238883667,159.74533081054688,84882400
2022-04-25 00:00:00-04:00,159.08379656582633,161.1078921363852,156.4574245024863,160.82156372070312,96046400
2022-04-26 00:00:00-04:00,160.1995106580401,160.28836963672174,154.73939911176635,154.81838989257812,95623200
2022-04-27 00:00:00-04:00,153.93963072425404,157.77058547960473,153.41633000940007,154.59129333496094,88063200
2022-04-28 00:00:00-04:00,157.23742585887334,162.4408287227165,156.92146273224137,161.5719451904297,130216800
2022-04-29 00:00:00-04:00,159.79467274780848,164.09957194748955,155.2626844919786,155.65762329101562,131747600
2022-05-02 00:00:00-04:00,154.72955746268397,156.23033735776121,151.33302863475024,155.96376037597656,123055300
2022-05-03 00:00:00-04:00,156.15132974917535,158.67898969882359,154.34447013671496,157.4645233154297,88966500
2022-05-04 00:00:00-04:00,157.65211906720614,164.37605317046095,157.2472969534834,163.921875,108256500
2022-05-05 00:00:00-04:00,161.77931454639537,162.0064036508435,152.9917812722914,154.78878784179688,130525300
2022-05-06 00:00:00-04:00,154.26468080361548,157.65631658216282,152.4551515537102,155.52047729492188,116124600
2022-05-09 00:00:00-04:00,153.19675935845066,154.0866999283787,149.79525601161717,150.35887145996094,131577900
2022-05-10 00:00:00-04:00,153.780189587702,154.9865425574992,151.2191526572119,152.78147888183594,115366700
2022-05-11 00:00:00-04:00,151.78278999198417,153.71097225439496,144.17881588382906,144.86109924316406,142689800
2022-05-12 00:00:00-04:00,141.17280625043526,144.56442687779335,137.24721826715873,140.96514892578125,182602000
2022-05-13 00:00:00-04:00,142.97246622197974,146.4432094640081,141.50902722534425,145.4642791748047,113990900
2022-05-16 00:00:00-04:00,143.92173250299058,145.8696952839723,142.56704845817126,143.91183471679688,86643800
2022-05-17 00:00:00-04:00,147.19471130051303,148.09453479760688,145.0390910046228,147.57046508789062,78336300
2022-05-18 00:00:00-04:00,145.20720084321695,145.7114900615018,138.33493815023613,139.24465942382812,109742900
2022-05-19 00:00:00-04:00,138.31514125742,140.07522685938108,135.0718364343848,135.81344604492188,136095600
2022-05-20 00:00:00-04:00,137.53398537066096,139.12597477479417,131.12648187610145,136.05076599121094,137426100
2022-05-23 00:00:00-04:00,136.2485259542855,141.65733384747773,136.1100927486572,141.50901794433594,117726300
2022-05-24 00:00:00-04:00,139.23474245180074,140.38176904037616,135.79367777416203,138.78977966308594,104132700
2022-05-25 00:00:00-04:00,136.8813675428628,140.20377961267315,136.79237799972836,138.947998046875,92482700
2022-05-26 00:00:00-04:00,135.85302451245616,142.7252722012656,135.60582124963503,142.17153930664062,90601500
2022-05-27 00:00:00-04:00,143.7635177587732,148.00551878061157,143.63496724390006,147.96597290039062,90978500
2022-05-31 00:00:00-04:00,147.40233405184318,148.9745428116457,145.19727060382783,147.17489624023438,103718400
2022-06-01 00:00:00-04:00,148.22304612466192,150.04247330858098,146.02788030257176,147.04637145996094,74286600
2022-06-02 00:00:00-04:00,146.1762097397921,149.57772845826625,145.21706003994026,149.51840209960938,72348100
2022-06-03 00:00:00-04:00,145.25661641334162,146.31465351280556,142.84392548778143,143.75363159179688,88570300
2022-06-06 00:00:00-04:00,145.38513919020585,146.90791929301776,143.27896317895284,144.50509643554688,71598400
2022-06-07 00:00:00-04:00,142.73514665752384,147.33312055920365,142.48794343510906,147.04637145996094,67808200
2022-06-08 00:00:00-04:00,146.91782296573172,148.1933849720813,145.81035734235303,146.3047637939453,53950200
2022-06-09 00:00:00-04:00,145.43459725957024,146.29485961958363,140.9354957289467,141.0442657470703,69473000
2022-06-10 00:00:00-04:00,138.71068693282498,139.18531294987048,135.52670785430377,135.59593200683594,91437900
2022-06-13 00:00:00-04:00,131.38356292485946,133.68749875262418,129.96956774457144,130.40464782714844,122207100
2022-06-14 00:00:00-04:00,131.6406665661292,132.3921589404782,130.00911622380323,131.27479553222656,84784300
2022-06-15 00:00:00-04:00,132.78767094705634,135.80355315624965,130.68150983710063,133.9149169921875,91533000
2022-06-16 00:00:00-04:00,130.60240189166277,130.90893145837705,127.59640240473193,128.60499572753906,108123900
2022-06-17 00:00:00-04:00,128.61488962689282,131.59121075763036,128.3577886395421,130.0882110595703,134520300
2022-06-21 00:00:00-04:00,131.92741747630595,135.5266958879543,131.82854523753298,134.35000610351562,81000500
2022-06-22 00:00:00-04:00,133.28209799177299,136.21887381676416,132.41195280931973,133.83584594726562,73409200
2022-06-23 00:00:00-04:00,135.28936904706225,137.03955676860255,134.1126794487288,136.72314453125,72433800
2022-06-24 00:00:00-04:00,138.3349357721864,140.32245960320918,138.20640033919963,140.07525634765625,89116800
2022-06-27 00:00:00-04:00,141.10361525199716,141.88478598887446,139.39297294823587,140.07525634765625,70207900
2022-06-28 00:00:00-04:00,140.53996980535933,141.8155316941505,135.7837825934755,135.90243530273438,67083400
2022-06-29 00:00:00-04:00,135.92222117429225,139.09630197753944,135.1410505724606,137.6724090576172,66242400
2022-06-30 00:00:00-04:00,135.71457563111588,136.82204129259512,132.27351083431398,135.1905059814453,98964500
2022-07-01 00:00:00-04:00,134.5180943871052,137.48453295721393,134.1423557614571,137.37576293945312,71051600
2022-07-05 00:00:00-04:00,136.2287547005584,140.02579253856993,135.39814041442256,139.97634887695312,73353800
2022-07-06 00:00:00-04:00,139.76869299143573,142.50769353847514,139.50170931521055,141.3211212158203,74064300
2022-07-07 00:00:00-04:00,141.68697357976376,144.91051283005544,141.67709088388577,144.71275329589844,66253700
2022-07-08 00:00:00-04:00,143.63494912451213,145.89933899979243,143.3778632152856,145.39503479003906,64547800
2022-07-11 00:00:00-04:00,144.04038199849177,144.99953177624516,142.1715261085772,143.24932861328125,63141600
2022-07-12 00:00:00-04:00,144.12935364789075,146.78926259274837,143.42730498315143,144.22824096679688,77588800
2022-07-13 00:00:00-04:00,141.39036395608215,144.81164818801975,140.53008646129757,143.86239624023438,71185600
2022-07-14 00:00:00-04:00,142.4681487068605,147.28366216979555,141.6474322799387,146.8090362548828,78140700
2022-07-15 00:00:00-04:00,148.10438435208454,149.1723040182021,146.54205827136175,148.49002075195312,76259900
2022-07-18 00:00:00-04:00,149.05365448476786,149.87437096108084,145.05884212025853,145.42471313476562,81420900
2022-07-19 00:00:00-04:00,146.26519975095945,149.5381679775406,145.26650417146786,149.3107452392578,82982400
2022-07-20 00:00:00-04:00,149.4293925224022,152.000311958322,148.6877828875892,151.32791137695312,64823400
2022-07-21 00:00:00-04:00,152.7715940586688,153.82963111093642,150.2402354320496,153.61209106445312,65086600
2022-07-22 00:00:00-04:00,153.65162485612666,154.53166767019178,151.69377967986344,152.3661651611328,66675400
2022-07-25 00:00:00-04:00,152.28707668870828,153.30555281809416,150.57643451334488,151.2389373779297,53623900
2022-07-26 00:00:00-04:00,150.55664250435638,151.377358998934,149.11298416013028,149.90403747558594,55138700
2022-07-27 00:00:00-04:00,150.8730563372651,155.56991705952098,150.45775677870958,155.03594970703125,78620700
2022-07-28 00:00:00-04:00,155.22383541017217,155.87645550576187,152.68259425698668,155.58970642089844,81378700
2022-07-29 00:00:00-04:00,159.43618936909112,161.79945147711774,157.71564957834343,160.6919708251953,101786900
2022-08-01 00:00:00-04:00,159.20874910017582,161.75988802454205,159.09009638818694,159.70315551757812,67829400
2022-08-02 00:00:00-04:00,158.30892954245755,160.59308461307148,157.84418633635767,158.2199249267578,59907000
2022-08-03 00:00:00-04:00,159.04065592445167,164.72632983882096,158.95166638867192,164.271484375,82507500
2022-08-04 00:00:00-04:00,164.15282242658068,165.3196294825107,162.59049624991118,163.95506286621094,55474100
2022-08-05 00:00:00-04:00,161.60832717168256,164.22241863387657,161.4003813820448,163.72732543945312,56697000
2022-08-08 00:00:00-04:00,164.73730904156167,166.1631798967207,162.58860633392882,163.2520294189453,60276900
2022-08-09 00:00:00-04:00,162.4103824462519,164.19272104170022,161.6479346647734,163.30154418945312,63135500
2022-08-10 00:00:00-04:00,166.0344439041626,167.6781569108188,165.2620997413328,167.5791473388672,70170500
2022-08-11 00:00:00-04:00,168.3910867742428,169.3119679283014,166.53944315101367,166.8365020751953,57149200
2022-08-12 00:00:00-04:00,168.15346323228857,170.4803922280606,167.73757164453966,170.4110870361328,68039400
2022-08-15 00:00:00-04:00,169.83677746937127,171.68842122330963,169.6684475925628,171.49038696289062,54091700
2022-08-16 00:00:00-04:00,171.08440835118157,172.0052895780133,169.97540439624464,171.3319549560547,56377100
2022-08-17 00:00:00-04:00,171.07450558022083,174.42132527980368,170.87647132547755,172.8370361328125,79542000
2022-08-18 00:00:00-04:00,172.04487998609318,173.18358825605227,171.42105774463056,172.44094848632812,62290100
2022-08-19 00:00:00-04:00,171.33195276848514,172.03499176532847,169.62883093997996,169.83677673339844,70346300
2022-08-22 00:00:00-04:00,168.02472737680748,168.19305724645582,165.49974911399212,165.925537109375,69026800
2022-08-23 00:00:00-04:00,165.44034527134596,167.05435393576505,165.0145572632954,165.5888671875,54147100
2022-08-24 00:00:00-04:00,165.677979371738,166.4602199026633,164.61847277581722,165.8859100341797,53841500
2022-08-25 00:00:00-04:00,167.12365618385147,168.47031026643288,166.6978832923443,168.36138916015625,51218200
2022-08-26 00:00:00-04:00,168.89612111040475,169.3714064070561,161.9549039706901,162.01431274414062,78961000
2022-08-29 00:00:00-04:00,159.5685261654931,161.30135229869782,158.25159160021693,159.79627990722656,73314000
2022-08-30 00:00:00-04:00,160.53891076025113,160.9646836198443,156.17218552098723,157.3505096435547,77906200
2022-08-31 00:00:00-04:00,158.7367811488312,159.00413571036574,155.59789203867356,155.67710876464844,87991100
2022-09-01 00:00:00-04:00,155.10281289945334,156.86534366236384,153.15214428392088,156.4098663330078,74229900
2022-09-02 00:00:00-04:00,158.18228176533057,158.78629609036128,153.4491918514359,154.28094482421875,76957800
2022-09-06 00:00:00-04:00,154.93446807237643,155.54837880887234,152.18175107389771,153.0135040283203,73714800
2022-09-07 00:00:00-04:00,153.30066201247016,155.13249774297543,152.102529849313,154.42947387695312,87449600
2022-09-08 00:00:00-04:00,153.12244018534514,154.82556217884834,151.1816679919181,152.9442138671875,84923800
2022-09-09 00:00:00-04:00,153.94428959373738,156.27123381002446,153.23135413636626,155.8256378173828,68028800
2022-09-12 00:00:00-04:00,158.02382955398045,162.64799780763684,157.73668217211932,161.82614135742188,104956000
2022-09-13 00:00:00-04:00,158.33078796689082,158.9645066131027,151.86487244710517,152.33026123046875,122656600
2022-09-14 00:00:00-04:00,153.27094175194492,155.5582849610427,152.1025290862562,153.7858428955078,87965400
2022-09-15 00:00:00-04:00,153.13231857593865,153.71654002664707,149.89441997170982,150.87469482421875,90481100
2022-09-16 00:00:00-04:00,149.72610462925383,149.8647301324072,146.91396353678365,149.22109985351562,162278800
2022-09-19 00:00:00-04:00,147.84472743589828,153.0432059820778,147.63679675511645,152.9639892578125,81474200
2022-09-20 00:00:00-04:00,151.8945922475917,156.52867259453586,151.57774044684322,155.36024475097656,107689800
2022-09-21 00:00:00-04:00,155.79589503530087,157.18216479810823,152.09260827065376,152.21142578125,101696800
2022-09-22 00:00:00-04:00,150.88459068326173,152.9540763891761,149.4290156380958,151.24105834960938,86652500
2022-09-23 00:00:00-04:00,149.70627136185894,149.98352232129756,147.10207651887035,148.95372009277344,96029900
2022-09-26 00:00:00-04:00,148.19129778337148,152.26096442398944,148.1714898251685,149.2904052734375,93339400
2022-09-27 00:00:00-04:00,151.2410691647113,153.20163391529965,148.4784407757032,150.2706756591797,84442700
2022-09-28 00:00:00-04:00,146.19111510194685,149.16167421274963,143.41859024338856,148.36952209472656,146691400
2022-09-29 00:00:00-04:00,144.66624169874436,145.28015244294747,139.29941801776852,141.08175659179688,128138200
2022-09-30 00:00:00-04:00,139.89354135772297,141.69568796079375,136.64573098930947,136.84376525878906,124925300
2022-10-03 00:00:00-04:00,136.85368192530333,141.66598888845104,136.33878071811003,141.05206298828125,114311700
2022-10-04 00:00:00-04:00,143.6067074727021,144.78503150175274,142.8442598464265,144.6662139892578,87830100
2022-10-05 00:00:00-04:00,142.65616626685767,145.93368093373078,141.60655595913235,144.96328735351562,79471000
2022-10-06 00:00:00-04:00,144.37908330163478,146.09210162301196,143.79487692455325,144.0028076171875,68402200
2022-10-07 00:00:00-04:00,141.14116363331368,141.69568071215426,138.08149126559377,138.7152099609375,85925600
2022-10-10 00:00:00-04:00,139.04196166992188,140.49753677353232,137.21012603770163,139.04196166992188,74899000
2022-10-11 00:00:00-04:00,138.52705845754087,139.96284069150002,136.86355271229837,137.6160888671875,77033700
2022-10-12 00:00:00-04:00,137.7646317765736,138.98255675712616,136.80414980788862,136.9823760986328,70433700
2022-10-13 00:00:00-04:00,133.66527012358605,142.1808642605087,133.0513442697307,141.58676147460938,113224000
2022-10-14 00:00:00-04:00,142.89378554537785,143.1017313207372,136.83385009662922,137.02198791503906,88598000
2022-10-17 00:00:00-04:00,139.68558988498737,141.49761753478424,138.89343781585373,141.01243591308594,85250900
2022-10-18 00:00:00-04:00,144.0621933150194,145.26031013630978,139.23007990335964,142.33926391601562,99136600
2022-10-19 00:00:00-04:00,140.29950906195717,143.52751118612187,140.11137123437197,142.44821166992188,61758300
2022-10-20 00:00:00-04:00,141.61645449282847,144.4582844520385,141.25007527309683,141.98281860351562,64522000
2022-10-21 00:00:00-04:00,141.46790885550422,146.39904740377258,141.25006666538584,145.82473754882812,86548600
2022-10-24 00:00:00-04:00,145.7455368635644,148.7556968350301,144.5672126444263,147.9833526611328,75981900
2022-10-25 00:00:00-04:00,148.6170666592149,150.9935229808542,147.89423484931615,150.84498596191406,74732300
2022-10-26 00:00:00-04:00,149.47853901714694,150.49842975556328,146.58718156036372,147.88433837890625,88194300
2022-10-27 00:00:00-04:00,146.61691165297458,147.5872901219259,142.71557470902968,143.37899780273438,109180200
2022-10-28 00:00:00-04:00,146.74561077212027,155.95434664334576,146.3693502416706,154.2116241455078,164762400
2022-10-31 00:00:00-04:00,151.65694826604087,152.7263513602118,150.42911172627907,151.83517456054688,97943200
2022-11-01 00:00:00-04:00,153.55811898478964,153.92448314237308,147.66651253296183,149.1715850830078,80379300
2022-11-02 00:00:00-04:00,147.48824851011975,150.67664965125556,143.57701558999423,143.60671997070312,93604600
2022-11-03 00:00:00-04:00,140.66589090067978,141.398634345395,137.38837602344194,137.51710510253906,97918500
2022-11-04 00:00:00-04:00,140.92897510960222,141.50423772990558,133.28198220459782,137.24929809570312,140814800
2022-11-07 00:00:00-05:00,135.9896735398288,138.0129980221401,134.5614373715576,137.78488159179688,83374600
2022-11-08 00:00:00-05:00,139.26270591231952,140.27436054047985,136.36656720666915,138.36013793945312,89908500
2022-11-09 00:00:00-05:00,137.36831903281427,137.4179135105506,133.4902639391239,133.76797485351562,74917800
2022-11-10 00:00:00-05:00,140.08593483915797,145.669921875,138.36014691325087,145.669921875,118854000
2022-11-11 00:00:00-05:00,144.62849046833807,148.78424064572104,143.19032652559932,148.47677612304688,93979700
2022-11-14 00:00:00-05:00,147.75276959325802,149.05206318160856,146.2253444348707,147.0684051513672,73374100
2022-11-15 00:00:00-05:00,150.9762056244079,152.33500645779537,147.34610799567685,148.8140106201172,89868300
2022-11-16 00:00:00-05:00,147.9114520856414,148.64539580261246,146.0864753659452,147.57421875,64218300
2022-11-17 00:00:00-05:00,145.23350957668575,150.24224892835457,144.95579867435367,149.48846435546875,80389400
2022-11-18 00:00:00-05:00,151.06545694436247,151.45226960899137,148.74458095658895,150.0537872314453,74829600
2022-11-21 00:00:00-05:00,148.93303947771284,149.1413150831098,146.5129744066611,146.80059814453125,58724100
2022-11-22 00:00:00-05:00,146.91962834462115,149.19090999870923,145.72942148811347,148.95286560058594,51804100
2022-11-23 00:00:00-05:00,148.22882866935927,150.58938633553862,148.11972688308776,149.83560180664062,58301400
2022-11-25 00:00:00-05:00,147.09815830775,147.66350810880695,145.91787936233752,146.89979553222656,35195900
2022-11-28 00:00:00-05:00,143.95406106799004,145.44180457432896,142.2084474688318,143.0415802001953,69246000
2022-11-29 00:00:00-05:00,143.11101190976072,143.62676727113015,139.20321803040494,140.01651000976562,83763800
2022-11-30 00:00:00-05:00,140.24460395405254,147.5047989500818,139.40155844819125,146.8204345703125,111380900
2022-12-01 00:00:00-05:00,146.99898596833282,147.9114668522233,145.41205347993468,147.09815979003906,71250400
2022-12-02 00:00:00-05:00,144.76734435177823,146.79066852925547,144.45986469829,146.6022186279297,65447400
2022-12-05 00:00:00-05:00,146.56256917091255,149.68682433091246,144.57891125748816,145.431884765625,68826400
2022-12-06 00:00:00-05:00,145.8682911220451,146.096407543278,140.76036294273567,141.74227905273438,64727200
2022-12-07 00:00:00-05:00,141.02817744693232,142.19852848152584,138.85606936891799,139.78839111328125,69721100
2022-12-08 00:00:00-05:00,141.19676652921908,142.34729171571578,139.9470675305744,141.48439025878906,62128300
2022-12-09 00:00:00-05:00,141.176935040063,144.3805535796691,139.74869887062152,140.9984130859375,76097000
2022-12-12 00:00:00-05:00,141.53398963387943,143.3192847895678,139.90739074405423,143.3093719482422,70462700
2022-12-13 00:00:00-05:00,148.27842622065592,148.74458703221208,143.06141145541892,144.28135681152344,93886200
2022-12-14 00:00:00-05:00,144.162338710146,145.4616321660882,140.00657313883838,142.03982543945312,82291200
2022-12-15 00:00:00-05:00,139.95697534530535,140.6413397012149,134.91848276541893,135.3846435546875,98931900
2022-12-16 00:00:00-05:00,135.5730988678757,136.5252461656081,132.6372785759658,133.41090393066406,160156900
2022-12-19 00:00:00-05:00,134.00603898922614,134.09529998182313,130.2470131156706,131.28842163085938,79592600
2022-12-20 00:00:00-05:00,130.31642601929576,132.16122876730324,128.82868235587395,131.218994140625,77432800
2022-12-21 00:00:00-05:00,131.8934124301394,135.692119208161,131.66529600417988,134.34323120117188,85928000
2022-12-22 00:00:00-05:00,133.25223927437037,133.4605149003207,129.23532858440024,131.14955139160156,77852100
2022-12-23 00:00:00-05:00,129.8502406477536,131.33798403070327,128.5807008383652,130.78256225585938,63814900
2022-12-27 00:00:00-05:00,130.30648914184002,130.3362427988916,127.66822056647285,128.96751403808594,69007800
2022-12-28 00:00:00-05:00,128.61045279206675,129.9593407134417,124.84150747874008,125.01011657714844,85438400
2022-12-29 00:00:00-05:00,126.9441985630844,129.413850789944,126.68632845720141,128.55096435546875,75703700
2022-12-30 00:00:00-05:00,127.3607325978853,128.88814220402313,126.38873709965388,128.86830139160156,77034200
